Survey Collection ID,System,School,Survey Type,Delivery Method,Date,Primary Facilitator,Secondary Facilitator,Tertiary Facilitator,Quaternary Facilitator,Submitter Role,Clear about change we seek,Clear about roles and responsibilities,Confident plan will achieve goals,Feel more equipped,Equipped and supported,Understand state of instruction,Valuable use of my time:,Clarity direction of work ahead,I learned something:,Likely to recommend Instruction Partners
a152E00000EqetwQAB,District/Network 73,,Professional Development,Virtual,7/29/2021,Facilitator 62,Facilitator 72,Facilitator 63,,Other,,,,,,,Agree,,Agree,10
a152E00000EqetwQAB,District/Network 73,,Professional Development,Virtual,7/29/2021,Facilitator 62,Facilitator 72,Facilitator 63,,Other,,,,,,,Agree,,Strongly Agree,8
a152E00000EqetwQAB,District/Network 73,,Professional Development,Virtual,7/29/2021,Facilitator 62,Facilitator 72,Facilitator 63,,Other,,,,,,,Somewhat Agree,,Neutral,8
a152E00000EqetwQAB,District/Network 73,,Professional Development,Virtual,7/29/2021,Facilitator 62,Facilitator 72,Facilitator 63,,Other,,,,,,,Somewhat Agree,,Somewhat Agree,5
a152E00000DeGWDQA3,District/Network 11,School 15,Action Planning,Virtual,7/30/2021,Facilitator 23,,,,Principal,,,,,Agree,,Agree,Agree,,
a152E00000DeGWDQA3,District/Network 11,School 15,Action Planning,Virtual,7/30/2021,Facilitator 23,,,,Instructional Coach,,,,,Agree,,Strongly Agree,Strongly Agree,,
a152E00000DeGWCQA3,District/Network 28,School 62,Action Planning,Virtual,7/30/2021,Facilitator 23,,,,Instructional Coach,,,,,Strongly Agree,,Strongly Agree,Strongly Agree,,
a152E00000DeGWHQA3,District/Network 26,,Action Planning,Virtual,7/30/2021,Facilitator 23,,,,Assistant Principal,,,,,Agree,,Agree,Agree,,
a152E00000DeXp6QAF,District/Network 44,School 142,Leader Coaching,Virtual,8/6/2021,Facilitator 26,Facilitator 14,,,Assistant Principal,,,,,,,Strongly Agree,,Strongly Agree,
a152E00000DeXp6QAF,District/Network 44,School 142,Leader Coaching,Virtual,8/6/2021,Facilitator 26,Facilitator 14,,,Principal,,,,,,,Agree,,Agree,
a152E00000DeXp6QAF,District/Network 44,School 142,Leader Coaching,Virtual,8/6/2021,Facilitator 26,Facilitator 14,,,Other,,,,,,,Strongly Agree,,Strongly Agree,
a152E00000DegymQAB,District/Network 22,School 47,Professional Development,Virtual,8/10/2021,Facilitator 16,,,,Teacher Leader,,,,,,,Strongly Agree,,Strongly Agree,7
a152E00000DegymQAB,District/Network 22,School 47,Professional Development,Virtual,8/10/2021,Facilitator 16,,,,Teacher,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DegyrQAB,District/Network 22,School 47,Professional Development,Virtual,8/10/2021,Facilitator 13,,,,Assistant Principal,,,,,,,Strongly Agree,,Strongly Agree,9
a152E00000DegyrQAB,District/Network 22,School 47,Professional Development,Virtual,8/10/2021,Facilitator 13,,,,Teacher Leader,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DegyrQAB,District/Network 22,School 47,Professional Development,Virtual,8/10/2021,Facilitator 13,,,,Teacher,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DegymQAB,District/Network 22,School 47,Professional Development,Virtual,8/10/2021,Facilitator 16,,,,Teacher,,,,,,,Strongly Agree,,Strongly Agree,8
a152E00000DegyrQAB,District/Network 22,School 47,Professional Development,Virtual,8/10/2021,Facilitator 13,,,,Teacher,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DegyrQAB,District/Network 22,School 47,Professional Development,Virtual,8/10/2021,Facilitator 13,,,,Teacher,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DegyrQAB,District/Network 22,School 47,Professional Development,Virtual,8/10/2021,Facilitator 13,,,,Teacher Leader,,,,,,,Somewhat Agree,,Agree,7
a152E00000DegymQAB,District/Network 22,School 47,Professional Development,Virtual,8/10/2021,Facilitator 16,,,,Teacher,,,,,,,Strongly Agree,,Strongly Agree,0
a152E00000DegymQAB,District/Network 22,School 47,Professional Development,Virtual,8/10/2021,Facilitator 16,,,,Teacher,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DegyrQAB,District/Network 22,School 47,Professional Development,Virtual,8/10/2021,Facilitator 13,,,,Teacher,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DegymQAB,District/Network 22,School 47,Professional Development,Virtual,8/10/2021,Facilitator 16,,,,Teacher Leader,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DegyrQAB,District/Network 22,School 47,Professional Development,Virtual,8/10/2021,Facilitator 13,,,,Teacher,,,,,,,Strongly Agree,,Strongly Agree,7
a152E00000DegyrQAB,District/Network 22,School 47,Professional Development,Virtual,8/10/2021,Facilitator 13,,,,Teacher,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DegyrQAB,District/Network 22,School 47,Professional Development,Virtual,8/10/2021,Facilitator 13,,,,Teacher,,,,,,,Strongly Agree,,Strongly Agree,9
a152E00000DegymQAB,District/Network 22,School 47,Professional Development,Virtual,8/10/2021,Facilitator 16,,,,Teacher,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DejDyQAJ,District/Network 44,School 125,Professional Development,Virtual,8/10/2021,Facilitator 26,,,,Teacher,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DejDyQAJ,District/Network 44,School 125,Professional Development,Virtual,8/10/2021,Facilitator 26,,,,Teacher,,,,,,,Agree,,Agree,8
a152E00000DejDyQAJ,District/Network 44,School 125,Professional Development,Virtual,8/10/2021,Facilitator 26,,,,Teacher,,,,,,,Strongly Agree,,Agree,10
a152E00000DejDyQAJ,District/Network 44,School 125,Professional Development,Virtual,8/10/2021,Facilitator 26,,,,Teacher,,,,,,,Strongly Agree,,Strongly Agree,9
a152E00000DejDyQAJ,District/Network 44,School 125,Professional Development,Virtual,8/10/2021,Facilitator 26,,,,Teacher,,,,,,,Agree,,Agree,10
a152E00000DejDyQAJ,District/Network 44,School 125,Professional Development,Virtual,8/10/2021,Facilitator 26,,,,Teacher,,,,,,,Agree,,Neutral,6
a152E00000DejDyQAJ,District/Network 44,School 125,Professional Development,Virtual,8/10/2021,Facilitator 26,,,,Teacher,,,,,,,Agree,,Agree,8
a152E00000DejDyQAJ,District/Network 44,School 125,Professional Development,Virtual,8/10/2021,Facilitator 26,,,,Teacher,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DejDyQAJ,District/Network 44,School 125,Professional Development,Virtual,8/10/2021,Facilitator 26,,,,Teacher,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DejDyQAJ,District/Network 44,School 125,Professional Development,Virtual,8/10/2021,Facilitator 26,,,,Teacher,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DejDyQAJ,District/Network 44,School 125,Professional Development,Virtual,8/10/2021,Facilitator 26,,,,Teacher,,,,,,,Agree,,Strongly Agree,10
a152E00000DejDyQAJ,District/Network 44,School 125,Professional Development,Virtual,8/10/2021,Facilitator 26,,,,Teacher,,,,,,,Agree,,Agree,8
a152E00000DejDyQAJ,District/Network 44,School 125,Professional Development,Virtual,8/10/2021,Facilitator 26,,,,Teacher,,,,,,,Somewhat Agree,,Agree,5
a152E00000DejDyQAJ,District/Network 44,School 125,Professional Development,Virtual,8/10/2021,Facilitator 26,,,,Teacher,,,,,,,Strongly Agree,,Strongly Agree,8
a152E00000DejDyQAJ,District/Network 44,School 125,Professional Development,Virtual,8/10/2021,Facilitator 26,,,,Teacher,,,,,,,Agree,,Agree,10
a152E00000DejDyQAJ,District/Network 44,School 125,Professional Development,Virtual,8/10/2021,Facilitator 26,,,,Teacher,,,,,,,Agree,,Somewhat Agree,8
a152E00000DegyrQAB,District/Network 22,,Professional Development,Virtual,8/10/2021,Facilitator 13,,,,Teacher,,,,,,,Agree,,Agree,10
a152E00000DejDyQAJ,District/Network 44,,Professional Development,Virtual,8/10/2021,Facilitator 26,,,,Teacher,,,,,,,Somewhat Agree,,Agree,5
a152E00000Del6KQAR,District/Network 25,School 58,Professional Development,Virtual,8/11/2021,Facilitator 6,,,,Teacher,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DelBjQAJ,District/Network 41,School 112,Professional Development,Virtual,8/11/2021,Facilitator 49,,,,Instructional Coach,,,,,,,Agree,,Agree,10
a152E00000DelBjQAJ,District/Network 41,School 112,Professional Development,Virtual,8/11/2021,Facilitator 49,,,,Teacher,,,,,,,Somewhat Agree,,Agree,7
a152E00000DelBiQAJ,District/Network 41,School 112,Professional Development,Virtual,8/11/2021,Facilitator 48,,,,Teacher,,,,,,,Strongly Agree,,Strongly Agree,9
a152E00000DelBiQAJ,District/Network 41,School 112,Professional Development,Virtual,8/11/2021,Facilitator 48,,,,Other,,,,,,,Agree,,Strongly Agree,4
a152E00000DelBiQAJ,District/Network 41,School 112,Professional Development,Virtual,8/11/2021,Facilitator 48,,,,Teacher,,,,,,,Strongly Agree,,Strongly Agree,8
a152E00000DeokQQAR,District/Network 26,School 59,Leader Coaching,Virtual,8/12/2021,Facilitator 40,,,,Instructional Coach,,,,,,,Strongly Agree,,Strongly Agree,
a152E00000DeokQQAR,District/Network 26,School 59,Leader Coaching,Virtual,8/12/2021,Facilitator 40,,,,Instructional Coach,,,,,,,Strongly Agree,,Somewhat Agree,
a152E00000DeokVQAR,District/Network 28,School 62,Action Planning,Virtual,8/12/2021,Facilitator 23,,,,Principal,,,,,Somewhat Agree,,Agree,Somewhat Agree,,
a152E00000DeokVQAR,District/Network 28,School 62,Action Planning,Virtual,8/12/2021,Facilitator 23,,,,Instructional Coach,,,,,Agree,,Agree,Agree,,
a152E00000DejDxQAJ,District/Network 14,School 22,Professional Development,,8/13/2021,Facilitator 30,Facilitator 29,,,Teacher,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DejDxQAJ,District/Network 14,School 22,Professional Development,,8/13/2021,Facilitator 30,Facilitator 29,,,Other,,,,,,,Agree,,Agree,7
a152E00000DejDxQAJ,District/Network 14,School 22,Professional Development,,8/13/2021,Facilitator 30,Facilitator 29,,,Teacher,,,,,,,Agree,,Agree,7
a152E00000DejDxQAJ,District/Network 14,School 22,Professional Development,,8/13/2021,Facilitator 30,Facilitator 29,,,Teacher,,,,,,,Strongly Agree,,Strongly Agree,9
a152E00000DejDxQAJ,District/Network 14,School 22,Professional Development,,8/13/2021,Facilitator 30,Facilitator 29,,,Teacher,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000Deqb8QAB,District/Network 14,School 22,Professional Development,,8/13/2021,Facilitator 30,Facilitator 22,,,Other,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DejDxQAJ,District/Network 14,School 22,Professional Development,,8/13/2021,Facilitator 30,Facilitator 29,,,Teacher,,,,,,,Agree,,Agree,9
a152E00000DejDxQAJ,District/Network 14,School 22,Professional Development,,8/13/2021,Facilitator 30,Facilitator 29,,,Teacher,,,,,,,Agree,,Agree,10
a152E00000Deqb8QAB,District/Network 14,School 22,Professional Development,,8/13/2021,Facilitator 30,Facilitator 22,,,Other,,,,,,,Agree,,Agree,10
a152E00000Deqb8QAB,District/Network 14,School 22,Professional Development,,8/13/2021,Facilitator 30,Facilitator 22,,,Teacher,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DejDxQAJ,District/Network 14,School 22,Professional Development,,8/13/2021,Facilitator 30,Facilitator 29,,,Teacher,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000Deqb8QAB,District/Network 14,School 22,Professional Development,,8/13/2021,Facilitator 30,Facilitator 22,,,Teacher,,,,,,,Agree,,Agree,10
a152E00000Deqb8QAB,District/Network 14,School 22,Professional Development,,8/13/2021,Facilitator 30,Facilitator 22,,,Teacher,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000Deqb8QAB,District/Network 14,School 22,Professional Development,,8/13/2021,Facilitator 30,Facilitator 22,,,Teacher,,,,,,,Neutral,,Agree,10
a152E00000DelbJQAR,District/Network 41,School 112,Professional Development,Virtual,8/17/2021,Facilitator 48,,,,Teacher,,,,,,,Strongly Agree,,Strongly Agree,8
a152E00000DelbJQAR,District/Network 41,School 112,Professional Development,Virtual,8/17/2021,Facilitator 48,,,,Teacher,,,,,,,Agree,,Strongly Agree,9
a152E00000DelbJQAR,District/Network 41,School 112,Professional Development,Virtual,8/17/2021,Facilitator 48,,,,Teacher,,,,,,,Agree,,Agree,8
a152E00000DelbTQAR,District/Network 41,School 112,Professional Development,Virtual,8/18/2021,Facilitator 49,,,,Teacher,,,,,,,Agree,,Agree,8
a152E00000DelbTQAR,District/Network 41,School 112,Professional Development,Virtual,8/18/2021,Facilitator 49,,,,Teacher Leader,,,,,,,Strongly Agree,,Strongly Agree,7
a152E00000DelbTQAR,District/Network 41,School 112,Professional Development,Virtual,8/18/2021,Facilitator 49,,,,Instructional Coach,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DelbTQAR,District/Network 41,School 112,Professional Development,Virtual,8/18/2021,Facilitator 49,,,,Other,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DelbUQAR,District/Network 41,School 112,Professional Development,Virtual,8/18/2021,Facilitator 48,,,,Teacher,,,,,,,Strongly Agree,,Strongly Agree,9
a152E00000DelbUQAR,District/Network 41,School 112,Professional Development,Virtual,8/18/2021,Facilitator 48,,,,Teacher,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000Depa6QAB,District/Network 6,School 44,Professional Development,Virtual,8/19/2021,Facilitator 35,Facilitator 28,,,Principal,,,,,,,Agree,,Agree,8
a152E00000Depa6QAB,District/Network 6,School 46,Professional Development,Virtual,8/19/2021,Facilitator 35,Facilitator 28,,,Principal,,,,,,,Agree,,Strongly Agree,10
a152E00000Depa6QAB,District/Network 6,School 49,Professional Development,Virtual,8/19/2021,Facilitator 35,Facilitator 28,,,Principal,,,,,,,Agree,,Agree,10
a152E00000Depa6QAB,District/Network 6,School 51,Professional Development,Virtual,8/19/2021,Facilitator 35,Facilitator 28,,,Assistant Principal,,,,,,,Agree,,Agree,8
a152E00000Depa6QAB,District/Network 6,School 52,Professional Development,Virtual,8/19/2021,Facilitator 35,Facilitator 28,,,Assistant Principal,,,,,,,Agree,,Agree,7
a152E00000Depa6QAB,District/Network 6,,Professional Development,Virtual,8/19/2021,Facilitator 35,Facilitator 28,,,Instructional Coach,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DexBCQAZ,District/Network 44,,Teacher Coaching,Virtual,8/23/2021,Facilitator 26,,,,Teacher,,,,,,,Agree,,Agree,
a152E00000DexBCQAZ,District/Network 44,,Teacher Coaching,Virtual,8/23/2021,Facilitator 26,,,,Teacher,,,,,,,Strongly Agree,,Strongly Agree,
a152E00000DewQRQAZ,District/Network 32,School 72,Walkthrough and Debrief,,8/24/2021,Facilitator 10,Facilitator 13,Facilitator 33,Facilitator 16,Principal,,,,,,,Strongly Agree,,Agree,9
a152E00000DewQRQAZ,District/Network 32,School 72,Walkthrough and Debrief,,8/24/2021,Facilitator 10,Facilitator 13,Facilitator 33,Facilitator 16,District Leader / CMO Leader,,,,,,,Strongly Agree,,Strongly Agree,9
a152E00000DewQRQAZ,District/Network 32,School 72,Walkthrough and Debrief,,8/24/2021,Facilitator 10,Facilitator 13,Facilitator 33,Facilitator 16,Assistant Principal,,,,,,,Agree,,Agree,7
a152E00000DewQRQAZ,District/Network 32,School 72,Walkthrough and Debrief,,8/24/2021,Facilitator 10,Facilitator 13,Facilitator 33,Facilitator 16,Assistant Principal,,,,,,,Agree,,Agree,9
a152E00000DewQRQAZ,District/Network 32,School 72,Walkthrough and Debrief,,8/24/2021,Facilitator 10,Facilitator 13,Facilitator 33,Facilitator 16,Other,,,,,,,Agree,,Agree,8
a152E00000DexCuQAJ,District/Network 74,,Professional Development,Virtual,8/24/2021,Facilitator 63,,,,Other,,,,,,,Agree,,Agree,7
a152E00000DexCuQAJ,District/Network 74,,Professional Development,Virtual,8/24/2021,Facilitator 63,,,,Other,,,,,,,Agree,,Strongly Agree,10
a152E00000DexCuQAJ,District/Network 74,,Professional Development,Virtual,8/24/2021,Facilitator 63,,,,Other,,,,,,,Agree,,Neutral,8
a152E00000DexCuQAJ,District/Network 74,,Professional Development,Virtual,8/24/2021,Facilitator 63,,,,Other,,,,,,,Agree,,Agree,10
a152E00000DexCuQAJ,District/Network 74,,Professional Development,Virtual,8/24/2021,Facilitator 63,,,,Other,,,,,,,Agree,,Strongly Agree,9
a152E00000DewQSQAZ,District/Network 32,School 69,Walkthrough and Debrief,,8/25/2021,Facilitator 10,Facilitator 13,Facilitator 33,Facilitator 16,District Leader / CMO Leader,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DewQSQAZ,District/Network 32,School 69,Walkthrough and Debrief,,8/25/2021,Facilitator 10,Facilitator 13,Facilitator 33,Facilitator 16,Assistant Principal,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DewQSQAZ,District/Network 32,School 69,Walkthrough and Debrief,,8/25/2021,Facilitator 10,Facilitator 13,Facilitator 33,Facilitator 16,Other,,,,,,,Agree,,Agree,7
a152E00000DewQSQAZ,District/Network 32,School 69,Walkthrough and Debrief,,8/25/2021,Facilitator 10,Facilitator 13,Facilitator 33,Facilitator 16,Assistant Principal,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DepaBQAR,District/Network 71,,Professional Development,Virtual,8/25/2021,Facilitator 61,Facilitator 62,Facilitator 72,,Other,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DepaBQAR,District/Network 71,,Professional Development,Virtual,8/25/2021,Facilitator 61,Facilitator 62,Facilitator 72,,Principal,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DepaBQAR,District/Network 71,,Professional Development,Virtual,8/25/2021,Facilitator 61,Facilitator 62,Facilitator 72,,Other,,,,,,,Agree,,Strongly Agree,10
a152E00000DepaBQAR,District/Network 71,,Professional Development,Virtual,8/25/2021,Facilitator 61,Facilitator 62,Facilitator 72,,Other,,,,,,,Strongly Agree,,Strongly Agree,7
a152E00000DepaBQAR,District/Network 71,,Professional Development,Virtual,8/25/2021,Facilitator 61,Facilitator 62,Facilitator 72,,Instructional Coach,,,,,,,Strongly Agree,,Agree,7
a152E00000DepaBQAR,District/Network 71,,Professional Development,Virtual,8/25/2021,Facilitator 61,Facilitator 62,Facilitator 72,,District Leader / CMO Leader,,,,,,,Agree,,Agree,7
a152E00000DepaBQAR,District/Network 71,,Professional Development,Virtual,8/25/2021,Facilitator 61,Facilitator 62,Facilitator 72,,District Leader / CMO Leader,,,,,,,Agree,,Agree,9
a152E00000DepaBQAR,District/Network 71,,Professional Development,Virtual,8/25/2021,Facilitator 61,Facilitator 62,Facilitator 72,,District Leader / CMO Leader,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DepaBQAR,District/Network 71,,Professional Development,Virtual,8/25/2021,Facilitator 61,Facilitator 62,Facilitator 72,,Instructional Coach,,,,,,,Agree,,Agree,9
a152E00000DepaBQAR,District/Network 71,,Professional Development,Virtual,8/25/2021,Facilitator 61,Facilitator 62,Facilitator 72,,Other,,,,,,,Strongly Agree,,Strongly Agree,9
a152E00000DepaBQAR,District/Network 71,,Professional Development,Virtual,8/25/2021,Facilitator 61,Facilitator 62,Facilitator 72,,District Leader / CMO Leader,,,,,,,Strongly Agree,,Strongly Agree,9
a152E00000DepaBQAR,District/Network 71,,Professional Development,Virtual,8/25/2021,Facilitator 61,Facilitator 62,Facilitator 72,,Other,,,,,,,Agree,,Agree,9
a152E00000DepaBQAR,District/Network 71,,Professional Development,Virtual,8/25/2021,Facilitator 61,Facilitator 62,Facilitator 72,,Other,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DepaBQAR,District/Network 71,,Professional Development,Virtual,8/25/2021,Facilitator 61,Facilitator 62,Facilitator 72,,District Leader / CMO Leader,,,,,,,Strongly Agree,,Strongly Agree,8
a152E00000DepaBQAR,District/Network 71,,Professional Development,Virtual,8/25/2021,Facilitator 61,Facilitator 62,Facilitator 72,,District Leader / CMO Leader,,,,,,,Agree,,Strongly Agree,8
a152E00000DepaBQAR,District/Network 71,,Professional Development,Virtual,8/25/2021,Facilitator 61,Facilitator 62,Facilitator 72,,District Leader / CMO Leader,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DepaBQAR,District/Network 71,,Professional Development,Virtual,8/25/2021,Facilitator 61,Facilitator 62,Facilitator 72,,Other,,,,,,,Agree,,Agree,10
a152E00000DepaBQAR,District/Network 71,,Professional Development,Virtual,8/25/2021,Facilitator 61,Facilitator 62,Facilitator 72,,Other,,,,,,,Agree,,Agree,9
a152E00000DepaBQAR,District/Network 71,,Professional Development,Virtual,8/25/2021,Facilitator 61,Facilitator 62,Facilitator 72,,Other,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DepaBQAR,District/Network 71,,Professional Development,Virtual,8/25/2021,Facilitator 61,Facilitator 62,Facilitator 72,,Other,,,,,,,Agree,,Agree,8
a152E00000DepaBQAR,District/Network 71,,Professional Development,Virtual,8/25/2021,Facilitator 61,Facilitator 62,Facilitator 72,,Other,,,,,,,Strongly Agree,,Agree,10
a152E00000DepaBQAR,District/Network 71,,Professional Development,Virtual,8/25/2021,Facilitator 61,Facilitator 62,Facilitator 72,,Instructional Coach,,,,,,,Strongly Agree,,Strongly Agree,9
a152E00000DepaBQAR,District/Network 71,,Professional Development,Virtual,8/25/2021,Facilitator 61,Facilitator 62,Facilitator 72,,District Leader / CMO Leader,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DepaBQAR,District/Network 71,,Professional Development,Virtual,8/25/2021,Facilitator 61,Facilitator 62,Facilitator 72,,Other,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DepaBQAR,District/Network 71,,Professional Development,Virtual,8/25/2021,Facilitator 61,Facilitator 62,Facilitator 72,,Instructional Coach,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DepaBQAR,District/Network 71,,Professional Development,Virtual,8/25/2021,Facilitator 61,Facilitator 62,Facilitator 72,,Other,,,,,,,Agree,,Strongly Agree,8
a152E00000DepaBQAR,District/Network 71,,Professional Development,Virtual,8/25/2021,Facilitator 61,Facilitator 62,Facilitator 72,,Instructional Coach,,,,,,,Strongly Agree,,Strongly Agree,10
a152E00000DepaBQAR,District/Network 71,,Professional Development,Virtual,8/25/2021,Facilitator 61,Facilitator 62,Facilitator 72,,Other,,,,,,,Agree,,Neutral,8
